id,label,eid,title,acc_type,industry,start_date,days,subtype,eq_type,name_cas,factor_type,number,name,pollution_type
FIRE_579,Fire,,,,,,,"pool fire (burning pool of liquid, contained or uncontained)",,,,,,
EXPLOSION_579,Explosion,,,,,,,dust explosion,,,,,,
PROCESSEQUIPMENT_579,ProcessEquipment,,,,,,,,reaction vessel; non-pressurised,,,,,
SUB_579,HazardSubstance,,,,,,,,,Pharmaceutical Powder -  -   Acetone - 67-64-1 - 0.10000,,,,
FLAMMABLE_579,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_579,PlantEquipmentFactor,,,,,,,,,,electrostatic accumulation,,,
ORGANIZATIONFACTOR_579,OrganizationFactor,,,,,,,,,,"management attitude problem
organized procedures",,,
ACC_1299,Accident,1299.0,Fire on a surface treatment line,Major Accident,"Production, destruction and storage of explosives",,,,,,,,,
DT_1299,DateTime,,,,,2021-06-11 00:00:00,,,,,,,,
DUR_1299,Duration,,,,,,1.0,,,,,,,
STAFF_1299,FactoryStaff,,,,,,,,,,,,,
FIRE_1299,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
PROCESSEQUIPMENT_1299,ProcessEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
PLANTEQUIPMENTFACTOR_1299,PlantEquipmentFactor,,,,,,,,,,"loss of process control
instrument/control/monitoring-device failure",,,
ORGANIZATIONFACTOR_1299,OrganizationFactor,,,,,,,,,,"supervision
design of plant/equipment/system",,,
ACC_711,Accident,711.0,Accident in the storage area of an organic chemical industry for seed production and treatment,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_711,DateTime,,,,,1989-10-22 19:00:00,,,,,,,,
DUR_711,Duration,,,,,,0.208333333299379,,,,,,,
STAFF_711,FactoryStaff,,,,,,,,,,,,,
FIRE_711,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
STORAGEEQUIPMENT_711,StorageEquipment,,,,,,,,"free placement (unconfined pile, stack,etc; if bagged or in cylinders, ...)",,,,,
SUB_711,HazardSubstance,,,,,,,,,Calcium peroxide - 1305-79-9 -   Thiourea - 62-56-6 - 0.00900 Starch Glue -  - 25.00000 Methylthioxylenol - 7379-51-3 - 0.00600 Methiocarb - 2032-65-7 - 2.60000 Carbofuran - 1563-66-2 - 0.20000 Hymexazol - 10004-44-1 - 0.80000 Sawdust -  - -1.00000 Iprodione - 36734-19-7 - 0.20000 Thiram - 137-26-8 -  ,,,,
TOXIC_711,Toxic,,,,,,,,,,,,,
HUMANFACTOR_711,HumanFactor,,,,,,,,,,malicious intervention,,,
ORGANIZATIONFACTOR_711,OrganizationFactor,,,,,,,,,,"management attitude problem
design of plant/equipment/system",,,
INJ_711,Injury,,,,,,,,,,,2.0,,
ACC_718,Accident,718.0,Explosion and fire in an Ethyl alchol storage tank,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_718,DateTime,,,,,1988-08-24 14:00:00,,,,,,,,
DUR_718,Duration,,,,,,0.416666666700621,,,,,,,
STAFF_718,FactoryStaff,,,,,,,,,,,,,
RELEASE_718,Release,,,,,,,fluid release to ground,,,,,,
EXPLOSION_718,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
SUB_718,HazardSubstance,,,,,,,,,Ethyl Alcohol - 64-17-5 - 1185.00000,,,,
FLAMMABLE_718,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_718,PlantEquipmentFactor,,,,,,,,,,electrostatic accumulation,,,
FATAL_718,Fatality,,,,,,,,,,,8.0,,
INJ_718,Injury,,,,,,,,,,,4.0,,
ACC_1066,Accident,1066.0,Flame jet and fire at an ammonia production plant,Major Accident,Chemical installations - ammonia,,,,,,,,,
DT_1066,DateTime,,,,,2014-01-14 15:30:00,,,,,,,,
DUR_1066,Duration,,,,,,1.05208333340124,,,,,,,
STAFF_1066,FactoryStaff,,,,,,,,,,,,,
RELEASE_1066,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
FIRE_1066,Fire,,,,,,,"pool fire (burning pool of liquid, contained or uncontained)
jet flame (burning jet of fluid from orifice)",,,,,,
SUB_1066,HazardSubstance,,,,,,,,,Hydrogene - 1333-74-0 -  ,,,,
PLANTEQUIPMENTFACTOR_1066,PlantEquipmentFactor,,,,,,,,,,corrosion/fatigue,,,
ORGANIZATIONFACTOR_1066,OrganizationFactor,,,,,,,,,,testing/inspecting/recording,,,
ACC_430,Accident,430.0,Explosion of a mist escaped from the bottom valves of hydrocarbon tanks,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_430,DateTime,,,,,1991-10-07 04:00:00,,,,,,,,
DUR_430,Duration,,,,,,0.833333333299379,,,,,,,
STAFF_430,FactoryStaff,,,,,,,,,,,,,
FIRE_430,Fire,,,,,,,"pool fire (burning pool of liquid, contained or uncontained)",,,,,,
EXPLOSION_430,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
STORAGEEQUIPMENT_430,StorageEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_430,HazardSubstance,,,,,,,,,Unleaded Petrol -  - 3600.00000 Fuel Oil -  - 3800.00000,,,,
INJ_430,Injury,,,,,,,,,,,5.0,,
ACC_551,Accident,551.0,"Release of hydrogen sulphide gas, formed when waste chemicals were mixed in a chemical waste treatment process plant",Major Accident,"Waste storage, treatment and disposal",,,,,,,,,
DT_551,DateTime,,,,,2001-07-16 18:00:00,,,,,,,,
DUR_551,Duration,,,,,,1.375,,,,,,,
STAFF_551,FactoryStaff,,,,,,,,,,,,,
RELEASE_551,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_551,HazardSubstance,,,,,,,,,Hydrogen Sulphide - 7783-06-4 -  ,,,,
TOXIC_551,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_551,PlantEquipmentFactor,,,,,,,,,,corrosion/fatigue,,,
ORGANIZATIONFACTOR_551,OrganizationFactor,,,,,,,,,,"process analysis
maintenance/repair",,,
FATAL_551,Fatality,,,,,,,,,,,1.0,,
INJ_551,Injury,,,,,,,,,,,3.0,,
ACC_1397,Accident,1397.0,Fire in electrolysis plant,Major Accident,"Processing of non-ferrous metals (foundries, smelting, etc.)",,,,,,,,,
DT_1397,DateTime,,,,,2023-06-13 00:00:00,,,,,,,,
DUR_1397,Duration,,,,,,1.0,,,,,,,
STAFF_1397,FactoryStaff,,,,,,,,,,,,,
FIRE_1397,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
PLANTEQUIPMENTFACTOR_1397,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
ACC_277,Accident,277.0,Tank rupture almost full of ortho-cresol,Major Accident,Other activity (not otherwise specified int the list),,,,,,,,,
DT_277,DateTime,,,,,2003-01-16 00:00:00,,,,,,,,
DUR_277,Duration,,,,,,1.0,,,,,,,
STAFF_277,FactoryStaff,,,,,,,,,,,,,
RELEASE_277,Release,,,,,,,fluid release to ground,,,,,,
SUB_277,HazardSubstance,,,,,,,,,ortho-cresol - 95-48-7 -  ,,,,
TOXIC_277,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_277,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
ORGANIZATIONFACTOR_277,OrganizationFactor,,,,,,,,,,installation,,,
ACC_391,Accident,391.0,Release of arsenic at an ammonia plant,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_391,DateTime,,,,,2003-05-28 00:00:00,,,,,,,,
DUR_391,Duration,,,,,,8.0,,,,,,,
STAFF_391,FactoryStaff,,,,,,,,,,,,,
SUB_391,HazardSubstance,,,,,,,,,"arsenic(III)oxide, arsenic(III)acid and/or its salts - 1327-53-3 -   arsenic(V)oxide, arsenic(V)acid and/or its salts -  	 1303-28-2 -  ",,,,
TOXIC_391,Toxic,,,,,,,,,,,,,
ACC_1282,Accident,1282.0,LPG Bottling plant explosion and fire,Other Event,"LPG production, bottling and bulk distribution",,,,,,,,,
DT_1282,DateTime,,,,,2021-04-17 09:55:00,,,,,,,,
DUR_1282,Duration,,,,,,1.04861111119681,,,,,,,
STAFF_1282,FactoryStaff,,,,,,,,,,,,,
RELEASE_1282,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
PROCESSEQUIPMENT_1282,ProcessEquipment,,,,,,,,"container; pressurised (bullet, sphere, cylinder, etc.)",,,,,
SUB_1282,HazardSubstance,,,,,,,,,Propane - 74-98-6 -   Isobutane - 75-28-5 -  ,,,,
FLAMMABLE_1282,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1282,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
ACC_280,Accident,280.0,Releas of propylene oxide from a rail-tank,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_280,DateTime,,,,,2003-03-30 17:10:00,,,,,,,,
DUR_280,Duration,,,,,,1.03125,,,,,,,
CON_280,Contractor,,,,,,,,,,,,True,
RELEASE_280,Release,,,,,,,fluid release to ground,,,,,,
TRANSFEREQUIPMENT_280,TransferEquipment,,,,,,,,other transfer equipment/apparatus/vehicle,,,,,
SUB_280,HazardSubstance,,,,,,,,,ethylene oxide - 75-21-8 -  ,,,,
PLANTEQUIPMENTFACTOR_280,PlantEquipmentFactor,,,,,,,,,,other,,,
HUMANFACTOR_280,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_280,OrganizationFactor,,,,,,,,,,"management organization inadequate
organized procedures
testing/inspecting/recording",,,
ACC_559,Accident,559.0,Loss of containment from the agitator nozzle flange on the top of a vessel processing cyclohexane,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_559,DateTime,,,,,2006-02-19 05:55:00,,,,,,,,
DUR_559,Duration,,,,,,1.10763888889778,,,,,,,
STAFF_559,FactoryStaff,,,,,,,,,,,,,
SUB_559,HazardSubstance,,,,,,,,,Cyclohexane - 110-82-7 -  ,,,,
FLAMMABLE_559,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_559,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
ACC_905,Accident,905.0,Propane leak in LPG filling plant,Other Event,"LPG production, bottling and bulk distribution",,,,,,,,,
DT_905,DateTime,,,,,2011-05-02 09:30:00,,,,,,,,
DUR_905,Duration,,,,,,1.875,,,,,,,
CON_905,Contractor,,,,,,,,,,,,True,
RELEASE_905,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_905,HazardSubstance,,,,,,,,,Propane - 74-98-6 - 400.00000,,,,
HUMANFACTOR_905,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_905,OrganizationFactor,,,,,,,,,,organized procedures,,,
ENV_905,EnvironmentPollution,,,,,,,,,,,,,Other - 12.00Other - 12.00
ACC_1308,Accident,1308.0,Release of methyl methacrylate monomer from underground storage,Other Event,Chemical installations - other fine chemicals,,,,,,,,,
DT_1308,DateTime,,,,,2021-02-12 00:00:00,,,,,,,,
DUR_1308,Duration,,,,,,1.0,,,,,,,
CON_1308,Contractor,,,,,,,,,,,,True,
RELEASE_1308,Release,,,,,,,fluid release to water,,,,,,
SUB_1308,HazardSubstance,,,,,,,,,Methyl methacrylate - 80-62-6 -  ,,,,
FLAMMABLE_1308,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1308,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
ORGANIZATIONFACTOR_1308,OrganizationFactor,,,,,,,,,,"maintenance/repair
testing/inspecting/recording",,,
ACC_222,Accident,222.0,Accident occurred in the gasification reactor unit  of an ammonia production plant,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_222,DateTime,,,,,1997-12-21 22:30:00,,,,,,,,
DUR_222,Duration,,,,,,1.01041666670062,,,,,,,
STAFF_222,FactoryStaff,,,,,,,,,,,,,
RELEASE_222,Release,,,,,,,"fluid release to ground
solid release to ground",,,,,,
FIRE_222,Fire,,,,,,,jet flame (burning jet of fluid from orifice),,,,,,
PROCESSEQUIPMENT_222,ProcessEquipment,,,,,,,,reaction vessel; pressurised,,,,,
SUB_222,HazardSubstance,,,,,,,,,ammonia solution -  -   Hydrogen sulphide -  - 9.00000 CO2 carbon dioxide -  - 11.00000 sodium hydroxide (50%) -  -   carbon oil -  -   carbon monoxide -  - 9.00000 nitrogen (liquid) -  -   fuel oil -  -   residues with a high viscosity -  - 42.00000 sulphuric acid (78%) -  -   nitric acid (60%) -  -   hydrogen chloride (liquefied gas) - 07647-01-0 -   chlorine - 07782-50-5 -   propane - 00074-98-6 -   methanol - 00067-56-1 -   hydrogen - 01333-74-0 - 26.00000 oxygen - 07782-44-7 - 46.00000 Ammonium nitrate (80%) - 06484-52-2 -  ,,,,
TOXIC_222,Toxic,,,,,,,,,,,,,
EXPLOSIVEHAZARD_222,ExplosiveHazard,,,,,,,,,,,,,
FLAMMABLE_222,Flammable,,,,,,,,,,,,,
OXIDIZING_222,Oxidizing,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_222,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
ORGANIZATIONFACTOR_222,OrganizationFactor,,,,,,,,,,design of plant/equipment/system,,,
ACC_123,Accident,123.0,Explosion fire and toxic cloud causing the confinement of several municipalities,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_123,DateTime,,,,,2015-02-12 09:25:00,,,,,,,,
DUR_123,Duration,,,,,,1.64236111109494,,,,,,,
STAFF_123,FactoryStaff,,,,,,,,,,,,,
RELEASE_123,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
FIRE_123,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
EXPLOSION_123,Explosion,,,,,,,runaway reaction explosion (usually exothermic),,,,,,
STORAGEEQUIPMENT_123,StorageEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_123,HazardSubstance,,,,,,,,,"NITRIC ACID, other than red fuming, with not more than 65% nitric acid - 7697-37-2 -   FORMIC ACID, with more than 85% adic by mass - 64-18-6 -  ",,,,
OXIDIZING_123,Oxidizing,,,,,,,,,,,,,
HUMANFACTOR_123,HumanFactor,,,,,,,,,,operator error,,,
INJ_123,Injury,,,,,,,,,,,18.0,,
ACC_371,Accident,371.0,Gas release during unloading from tanker to a pressurised vessel,Major Accident,"Power generation, supply and distribution ",,,,,,,,,
DT_371,DateTime,,,,,2000-07-19 15:00:00,,,,,,,,
DUR_371,Duration,,,,,,0.375,,,,,,,
STAFF_371,FactoryStaff,,,,,,,,,,,,,
SUB_371,HazardSubstance,,,,,,,,,natural gas - 8006-14-2 -  ,,,,
ACC_274,Accident,274.0,Explosion in the crude distillation tower of a petrochemical plant,Other Event,Petrochemical / Oil Refineries,,,,,,,,,
DT_274,DateTime,,,,,2002-11-07 00:00:00,,,,,,,,
DUR_274,Duration,,,,,,1.0,,,,,,,
STAFF_274,FactoryStaff,,,,,,,,,,,,,
EXPLOSION_274,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
SUB_274,HazardSubstance,,,,,,,,,06. FLAMMABLE - note 3(a) -  -  ,,,,
PLANTEQUIPMENTFACTOR_274,PlantEquipmentFactor,,,,,,,,,,other,,,
ORGANIZATIONFACTOR_274,OrganizationFactor,,,,,,,,,,"design of plant/equipment/system
isolation of equipment/system
maintenance/repair",,,
FATAL_274,Fatality,,,,,,,,,,,1.0,,
INJ_274,Injury,,,,,,,,,,,2.0,,
ACC_705,Accident,705.0,Explosion and fire and in a pentaerythritol-production plant,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_705,DateTime,,,,,2006-09-12 07:51:00,,,,,,,,
DUR_705,Duration,,,,,,0.672916666699166,,,,,,,
STAFF_705,FactoryStaff,,,,,,,,,,,,,
FATAL_705,Fatality,,,,,,,,,,,1.0,,
INJ_705,Injury,,,,,,,,,,,2.0,,
ACC_37,Accident,37.0,Releas of hydrofluoric acid during maintenance in a alkylation unit,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_37,DateTime,,,,,2002-11-10 16:00:00,,,,,,,,
DUR_37,Duration,,,,,,1.00069444439578,,,,,,,
CON_37,Contractor,,,,,,,,,,,,True,
RELEASE_37,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_37,HazardSubstance,,,,,,,,,hydrogen fluoride - 7664-39-3 -  ,,,,
TOXIC_37,Toxic,,,,,,,,,,,,,
INJ_37,Injury,,,,,,,,,,,1.0,,
ACC_46,Accident,46.0,Fish mortality caused by release of insecticide to a river,Major Accident,"Production and storage of pesticides, biocides, fungicides",,,,,,,,,
DT_46,DateTime,,,,,2007-07-31 00:00:00,,,,,,,,
DUR_46,Duration,,,,,,1.0,,,,,,,
STAFF_46,FactoryStaff,,,,,,,,,,,,,
RELEASE_46,Release,,,,,,,fluid release to water,,,,,,
TRANSFEREQUIPMENT_46,TransferEquipment,,,,,,,,general pipework/flanges,,,,,
SUB_46,HazardSubstance,,,,,,,,,Chlorpyriphos - 2921-88-2 -   Cypermethrin - 52315-07-8 -  ,,,,
FLAMMABLE_46,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_46,PlantEquipmentFactor,,,,,,,,,,instrument/control/monitoring-device failure,,,
HUMANFACTOR_46,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_46,OrganizationFactor,,,,,,,,,,"management organization inadequate
supervision",,,
ACC_743,Accident,743.0,Explosion at refinery,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_743,DateTime,,,,,2003-08-14 08:15:00,,,,,,,,
DUR_743,Duration,,,,,,1.23958333329938,,,,,,,
STAFF_743,FactoryStaff,,,,,,,,,,,,,
FIRE_743,Fire,,,,,,,"flash fire (burning vapour cloud, subsonic flame front)",,,,,,
EXPLOSION_743,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
FATAL_743,Fatality,,,,,,,,,,,9.0,,
INJ_743,Injury,,,,,,,,,,,10.0,,
ACC_778,Accident,778.0,Explosion in a chemical mixed,Other Event,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_778,DateTime,,,,,1997-08-21 15:30:00,,,,,,,,
DUR_778,Duration,,,,,,1.08333333340124,,,,,,,
STAFF_778,FactoryStaff,,,,,,,,,,,,,
PROCESSEQUIPMENT_778,ProcessEquipment,,,,,,,,"machinery/equipment (pump, filter, column seperator, mixer, etc.)",,,,,
SUB_778,HazardSubstance,,,,,,,,,Cyanuric Acid (CAS 108-80-5) - 108-80-5 -   Sodium Bicarbonate - 	144-55-8 -   Adipic Acid (CAS124-04-9) - 124-04-9 -  ,,,,
TOXIC_778,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_778,PlantEquipmentFactor,,,,,,,,,,unexpected reaction/phase-transition,,,
ORGANIZATIONFACTOR_778,OrganizationFactor,,,,,,,,,,process analysis,,,
INJ_778,Injury,,,,,,,,,,,1.0,,
ACC_461,Accident,461.0,"Leakage of the water cooling circuit of a melted steel furnace, with consequent explosion",Major Accident,Processing of metals,,,,,,,,,
DT_461,DateTime,,,,,1995-10-17 00:00:00,,,,,,,,
DUR_461,Duration,,,,,,1.0,,,,,,,
STAFF_461,FactoryStaff,,,,,,,,,,,,,
EXPLOSION_461,Explosion,,,,,,,rapid phase-transition explosion (rapid change of state),,,,,,
PROCESSEQUIPMENT_461,ProcessEquipment,,,,,,,,"heat exchanger (boiler, refrigerator, heating coils, etc.)",,,,,
SUB_461,HazardSubstance,,,,,,,,,Water - 7732-18-5 -   Steel -  -  ,,,,
PLANTEQUIPMENTFACTOR_461,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
ORGANIZATIONFACTOR_461,OrganizationFactor,,,,,,,,,,training/instruction,,,
ACC_748,Accident,748.0,Gas cloud release of vinyl chloride monomer,Major Accident,Plastic and rubber manufacture,,,,,,,,,
DT_748,DateTime,,,,,1996-08-26 11:18:00,,,,,,,,
DUR_748,Duration,,,,,,1.00486111110513,,,,,,,
STAFF_748,FactoryStaff,,,,,,,,,,,,,
RELEASE_748,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
PROCESSEQUIPMENT_748,ProcessEquipment,,,,,,,,reaction vessel; pressurised,,,,,
SUB_748,HazardSubstance,,,,,,,,,vinyl chloride monomer - 00075-01-4 - 5.00000,,,,
TOXIC_748,Toxic,,,,,,,,,,,,,
FLAMMABLE_748,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_748,PlantEquipmentFactor,,,,,,,,,,"loss of process control
runaway reaction",,,
ACC_258,Accident,258.0,Release of nitrous gases into the atmosphere from a nitric acid plant due to opening of a safety valve,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_258,DateTime,,,,,1990-11-22 00:00:00,,,,,,,,
DUR_258,Duration,,,,,,1.0,,,,,,,
STAFF_258,FactoryStaff,,,,,,,,,,,,,
RELEASE_258,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_258,HazardSubstance,,,,,,,,,nitrous gases - CAS Number -  ,,,,
TOXIC_258,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_258,PlantEquipmentFactor,,,,,,,,,,instrument/control/monitoring-device failure,,,
ORGANIZATIONFACTOR_258,OrganizationFactor,,,,,,,,,,design of plant/equipment/system,,,
ACC_971,Accident,971.0,Fire in a coating plant in Finland,Major Accident,Processing of metals using electrolytic or chemical processes,,,,,,,,,
DT_971,DateTime,,,,,2009-01-30 17:55:00,,,,,,,,
DUR_971,Duration,,,,,,1.50347222219716,,,,,,,
STAFF_971,FactoryStaff,,,,,,,,,,,,,
RELEASE_971,Release,,,,,,,"gas/vapour/mist/etc release to air
fluid release to ground
fluid release to water",,,,,,
FIRE_971,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
PLANTEQUIPMENTFACTOR_971,PlantEquipmentFactor,,,,,,,,,,other,,,
ORGANIZATIONFACTOR_971,OrganizationFactor,,,,,,,,,,"training/instruction
design of plant/equipment/system
maintenance/repair",,,
ACC_1103,Accident,1103.0,Damage in a power plant caused by a hurricane,Major Accident,"Power generation, supply and distribution ",,,,,,,,,
DT_1103,DateTime,,,,,2017-09-06 00:00:00,,,,,,,,
DUR_1103,Duration,,,,,,3.0,,,,,,,
STAFF_1103,FactoryStaff,,,,,,,,,,,,,
ACC_1154,Accident,1154.0,Release of sulfur trioxide from a pipeline in a tank storage facility,Major Accident,Chemical installations ,,,,,,,,,
DT_1154,DateTime,,,,,2019-01-07 11:10:00,,,,,,,,
DUR_1154,Duration,,,,,,1.13888888889778,,,,,,,
STAFF_1154,FactoryStaff,,,,,,,,,,,,,
RELEASE_1154,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_1154,HazardSubstance,,,,,,,,,Sulfur trioxide - 7446-11-9 -  ,,,,
PLANTEQUIPMENTFACTOR_1154,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
ACC_545,Accident,545.0,Release of ethylene oxide into drain bund during tanker loading operation,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_545,DateTime,,,,,2000-10-06 19:00:00,,,,,,,,
DUR_545,Duration,,,,,,1.04166666659876,,,,,,,
STAFF_545,FactoryStaff,,,,,,,,,,,,,
RELEASE_545,Release,,,,,,,fluid release to ground,,,,,,
TRANSFEREQUIPMENT_545,TransferEquipment,,,,,,,,other transfer equipment/apparatus/vehicle,,,,,
SUB_545,HazardSubstance,,,,,,,,,ethylene oxide - 00075-21-8 - 18.00000,,,,
PLANTEQUIPMENTFACTOR_545,PlantEquipmentFactor,,,,,,,,,,"vessel/container/containment-equipment failure
component/machinery failure/malfunction",,,
ORGANIZATIONFACTOR_545,OrganizationFactor,,,,,,,,,,process analysis,,,
ACC_186,Accident,186.0,Explosion at a fireworks factory and warehouse,Major Accident,Production and storage of fireworks,,,,,,,,,
DT_186,DateTime,,,,,2014-07-09 13:40:00,,,,,,,,
DUR_186,Duration,,,,,,2.0555555555984,,,,,,,
STAFF_186,FactoryStaff,,,,,,,,,,,,,
RELEASE_186,Release,,,,,,,"gas/vapour/mist/etc release to air
solid release to ground",,,,,,
FIRE_186,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
EXPLOSION_186,Explosion,,,,,,,explosive decomposition (of unstable material),,,,,,
SUB_186,HazardSubstance,,,,,,,,,Fireworks -  - 20.00000 Black powder -  - 1.50000 Potassium nitrate -  - 3.00000 Barium nitrate -  - 0.50000 Potassium perchlorate - 7778-74-7 - 3.00000 Aluminium powder -  - 3.00000 Magnesium powder -  - 0.30000 Magalium -  - 0.50000 Titanium - 7440-32-6 - 0.30000,,,,
EXPLOSIVEHAZARD_186,ExplosiveHazard,,,,,,,,,,,,,
OXIDIZING_186,Oxidizing,,,,,,,,,,,,,
FATAL_186,Fatality,,,,,,,,,,,3.0,,
INJ_186,Injury,,,,,,,,,,,1.0,,
ENV_186,EnvironmentPollution,,,,,,,,,,,,,"inland: rural development - 0.00
inland: woodland; predominantly or totally natural - 0.00"
ACC_1018,Accident,1018.0,cyclohexane leak (20 ton) to internal rain water sewage system,Major Accident,Production of basic organic chemicals,,,,,,,,,
DT_1018,DateTime,,,,,2011-02-28 09:00:00,,,,,,,,
DUR_1018,Duration,,,,,,1.29166666670062,,,,,,,
STAFF_1018,FactoryStaff,,,,,,,,,,,,,
RELEASE_1018,Release,,,,,,,"gas/vapour/mist/etc release to air
fluid release to ground",,,,,,
SUB_1018,HazardSubstance,,,,,,,,,cyclohexane - CAS Number - 3900.00000,,,,
FLAMMABLE_1018,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1018,PlantEquipmentFactor,,,,,,,,,,instrument/control/monitoring-device failure,,,
HUMANFACTOR_1018,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_1018,OrganizationFactor,,,,,,,,,,"training/instruction
process analysis
design of plant/equipment/system
testing/inspecting/recording",,,
ACC_542,Accident,542.0,Uncontrolled release of Sulphur Dichloride from the vent relief line due to rupture of the process plant scrubbing system,Major Accident,"Production and storage of pesticides, biocides, fungicides",,,,,,,,,
DT_542,DateTime,,,,,2000-01-20 20:23:00,,,,,,,,
DUR_542,Duration,,,,,,1.00347222219716,,,,,,,
STAFF_542,FactoryStaff,,,,,,,,,,,,,
RELEASE_542,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
PROCESSEQUIPMENT_542,ProcessEquipment,,,,,,,,- not known / not applicable -,,,,,
SUB_542,HazardSubstance,,,,,,,,,Acetylene - 	74-86-2 -   liquefied extremely flammable gases (including LPG) and natural gas -  -   sulphur trioxide - 07446-11-9 -   Sulphur Dichloride - 10545-99-0 - 0.37500 chlorine - 07782-50-5 -  ,,,,
TOXIC_542,Toxic,,,,,,,,,,,,,
FLAMMABLE_542,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_542,PlantEquipmentFactor,,,,,,,,,,unexpected reaction/phase-transition,,,
ORGANIZATIONFACTOR_542,OrganizationFactor,,,,,,,,,,testing/inspecting/recording,,,
ACC_1106,Accident,1106.0,"Release of substances, explosion and subsequent fire at a refinery",Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_1106,DateTime,,,,,2018-09-01 05:00:00,,,,,,,,
DUR_1106,Duration,,,,,,1.0,,,,,,,
STAFF_1106,FactoryStaff,,,,,,,,,,,,,
RELEASE_1106,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
