src_id,rel_type,tgt_id
ACC_1257,INVOLVES,SUB_1257
SUB_1257,HAS_HAZARD,FLAMMABLE_1257
PLANTEQUIPMENTFACTOR_1257,TRIGGERS,ACC_1257
HUMANFACTOR_1257,TRIGGERS,ACC_1257
ACC_1257,LEADS_TO,FATAL_1257
ACC_1257,LEADS_TO,INJ_1257
ACC_620,OCCURRED_ON,DT_620
ACC_620,LASTED_FOR,DUR_620
STAFF_620,PERFORMED,ACC_620
ACC_620,HAS_OCCURRENCE,RELEASE_620
ACC_620,HAS_OCCURRENCE,FIRE_620
ACC_620,HAS_OCCURRENCE,EXPLOSION_620
ACC_620,OCCURRED_AT,PROCESSEQUIPMENT_620
ACC_620,INVOLVES,SUB_620
SUB_620,HAS_HAZARD,TOXIC_620
SUB_620,HAS_HAZARD,FLAMMABLE_620
SUB_620,HAS_HAZARD,OXIDIZING_620
PLANTEQUIPMENTFACTOR_620,TRIGGERS,ACC_620
HUMANFACTOR_620,TRIGGERS,ACC_620
ORGANIZATIONFACTOR_620,TRIGGERS,ACC_620
ACC_1038,OCCURRED_ON,DT_1038
ACC_1038,LASTED_FOR,DUR_1038
STAFF_1038,PERFORMED,ACC_1038
ACC_855,OCCURRED_ON,DT_855
ACC_855,LASTED_FOR,DUR_855
STAFF_855,PERFORMED,ACC_855
ACC_855,OCCURRED_AT,STORAGEEQUIPMENT_855
ACC_855,OCCURRED_AT,TRANSFEREQUIPMENT_855
ACC_855,INVOLVES,SUB_855
SUB_855,HAS_HAZARD,TOXIC_855
SUB_855,HAS_HAZARD,FLAMMABLE_855
PLANTEQUIPMENTFACTOR_855,TRIGGERS,ACC_855
ORGANIZATIONFACTOR_855,TRIGGERS,ACC_855
ACC_855,LEADS_TO,FATAL_855
ACC_855,LEADS_TO,INJ_855
ACC_501,OCCURRED_ON,DT_501
ACC_501,LASTED_FOR,DUR_501
STAFF_501,PERFORMED,ACC_501
ACC_501,LEADS_TO,FATAL_501
ACC_122,OCCURRED_ON,DT_122
ACC_122,LASTED_FOR,DUR_122
STAFF_122,PERFORMED,ACC_122
ACC_122,HAS_OCCURRENCE,FIRE_122
ACC_122,HAS_OCCURRENCE,EXPLOSION_122
HUMANFACTOR_122,TRIGGERS,ACC_122
ACC_122,LEADS_TO,FATAL_122
ACC_613,OCCURRED_ON,DT_613
ACC_613,LASTED_FOR,DUR_613
STAFF_613,PERFORMED,ACC_613
ACC_613,HAS_OCCURRENCE,FIRE_613
ACC_613,HAS_OCCURRENCE,EXPLOSION_613
ACC_613,OCCURRED_AT,STORAGEEQUIPMENT_613
ACC_613,INVOLVES,SUB_613
SUB_613,HAS_HAZARD,FLAMMABLE_613
PLANTEQUIPMENTFACTOR_613,TRIGGERS,ACC_613
ACC_613,LEADS_TO,INJ_613
ACC_136,OCCURRED_ON,DT_136
ACC_136,LASTED_FOR,DUR_136
STAFF_136,PERFORMED,ACC_136
ACC_136,HAS_OCCURRENCE,RELEASE_136
ACC_136,INVOLVES,SUB_136
SUB_136,HAS_HAZARD,TOXIC_136
ORGANIZATIONFACTOR_136,TRIGGERS,ACC_136
ACC_136,LEADS_TO,INJ_136
ACC_814,OCCURRED_ON,DT_814
ACC_814,LASTED_FOR,DUR_814
STAFF_814,PERFORMED,ACC_814
ACC_814,HAS_OCCURRENCE,FIRE_814
ACC_814,HAS_OCCURRENCE,EXPLOSION_814
ACC_814,OCCURRED_AT,PROCESSEQUIPMENT_814
ACC_814,INVOLVES,SUB_814
SUB_814,HAS_HAZARD,TOXIC_814
SUB_814,HAS_HAZARD,FLAMMABLE_814
SUB_814,HAS_HAZARD,OXIDIZING_814
PLANTEQUIPMENTFACTOR_814,TRIGGERS,ACC_814
ORGANIZATIONFACTOR_814,TRIGGERS,ACC_814
ACC_814,LEADS_TO,FATAL_814
ACC_352,OCCURRED_ON,DT_352
ACC_352,LASTED_FOR,DUR_352
CON_352,PERFORMED,ACC_352
ACC_352,HAS_OCCURRENCE,RELEASE_352
ACC_352,INVOLVES,SUB_352
SUB_352,HAS_HAZARD,TOXIC_352
SUB_352,HAS_HAZARD,FLAMMABLE_352
ACC_352,LEADS_TO,FATAL_352
ACC_352,LEADS_TO,INJ_352
ACC_345,OCCURRED_ON,DT_345
ACC_345,LASTED_FOR,DUR_345
STAFF_345,PERFORMED,ACC_345
ACC_345,HAS_OCCURRENCE,RELEASE_345
ACC_345,INVOLVES,SUB_345
SUB_345,HAS_HAZARD,FLAMMABLE_345
ACC_345,LEADS_TO,INJ_345
ACC_686,OCCURRED_ON,DT_686
ACC_686,LASTED_FOR,DUR_686
STAFF_686,PERFORMED,ACC_686
ACC_686,INVOLVES,SUB_686
SUB_686,HAS_HAZARD,FLAMMABLE_686
PLANTEQUIPMENTFACTOR_686,TRIGGERS,ACC_686
ACC_141,OCCURRED_ON,DT_141
ACC_141,LASTED_FOR,DUR_141
STAFF_141,PERFORMED,ACC_141
PLANTEQUIPMENTFACTOR_141,TRIGGERS,ACC_141
ACC_141,LEADS_TO,INJ_141
ACC_788,OCCURRED_ON,DT_788
ACC_788,LASTED_FOR,DUR_788
STAFF_788,PERFORMED,ACC_788
ACC_788,HAS_OCCURRENCE,RELEASE_788
ACC_788,OCCURRED_AT,PROCESSEQUIPMENT_788
ACC_788,INVOLVES,SUB_788
PLANTEQUIPMENTFACTOR_788,TRIGGERS,ACC_788
ACC_811,OCCURRED_ON,DT_811
ACC_811,LASTED_FOR,DUR_811
STAFF_811,PERFORMED,ACC_811
ACC_811,HAS_OCCURRENCE,RELEASE_811
ACC_811,OCCURRED_AT,TRANSFEREQUIPMENT_811
ACC_811,INVOLVES,SUB_811
SUB_811,HAS_HAZARD,TOXIC_811
HUMANFACTOR_811,TRIGGERS,ACC_811
ORGANIZATIONFACTOR_811,TRIGGERS,ACC_811
ACC_811,LEADS_TO,INJ_811
ACC_528,OCCURRED_ON,DT_528
ACC_528,LASTED_FOR,DUR_528
STAFF_528,PERFORMED,ACC_528
ACC_528,HAS_OCCURRENCE,RELEASE_528
ACC_528,OCCURRED_AT,TRANSFEREQUIPMENT_528
ACC_528,INVOLVES,SUB_528
SUB_528,HAS_HAZARD,FLAMMABLE_528
PLANTEQUIPMENTFACTOR_528,TRIGGERS,ACC_528
ORGANIZATIONFACTOR_528,TRIGGERS,ACC_528
ACC_528,LEADS_TO,FATAL_528
ACC_648,OCCURRED_ON,DT_648
ACC_648,LASTED_FOR,DUR_648
STAFF_648,PERFORMED,ACC_648
ACC_648,HAS_OCCURRENCE,RELEASE_648
ACC_648,INVOLVES,SUB_648
ORGANIZATIONFACTOR_648,TRIGGERS,ACC_648
ACC_648,LEADS_TO,INJ_648
ACC_487,OCCURRED_ON,DT_487
ACC_487,LASTED_FOR,DUR_487
STAFF_487,PERFORMED,ACC_487
ACC_487,INVOLVES,SUB_487
SUB_487,HAS_HAZARD,TOXIC_487
ACC_281,OCCURRED_ON,DT_281
ACC_281,LASTED_FOR,DUR_281
CON_281,PERFORMED,ACC_281
ACC_281,HAS_OCCURRENCE,EXPLOSION_281
ACC_281,INVOLVES,SUB_281
SUB_281,HAS_HAZARD,FLAMMABLE_281
PLANTEQUIPMENTFACTOR_281,TRIGGERS,ACC_281
ORGANIZATIONFACTOR_281,TRIGGERS,ACC_281
ACC_281,LEADS_TO,FATAL_281
ACC_520,OCCURRED_ON,DT_520
ACC_520,LASTED_FOR,DUR_520
CON_520,PERFORMED,ACC_520
ACC_520,INVOLVES,SUB_520
ACC_520,LEADS_TO,FATAL_520
ACC_738,OCCURRED_ON,DT_738
ACC_738,LASTED_FOR,DUR_738
STAFF_738,PERFORMED,ACC_738
ACC_738,HAS_OCCURRENCE,RELEASE_738
ACC_738,OCCURRED_AT,STORAGEEQUIPMENT_738
ACC_738,INVOLVES,SUB_738
SUB_738,HAS_HAZARD,TOXIC_738
SUB_738,HAS_HAZARD,FLAMMABLE_738
PLANTEQUIPMENTFACTOR_738,TRIGGERS,ACC_738
ORGANIZATIONFACTOR_738,TRIGGERS,ACC_738
ACC_915,OCCURRED_ON,DT_915
ACC_915,LASTED_FOR,DUR_915
STAFF_915,PERFORMED,ACC_915
ACC_915,HAS_OCCURRENCE,EXPLOSION_915
ACC_915,OCCURRED_AT,PROCESSEQUIPMENT_915
ACC_915,INVOLVES,SUB_915
PLANTEQUIPMENTFACTOR_915,TRIGGERS,ACC_915
ORGANIZATIONFACTOR_915,TRIGGERS,ACC_915
ACC_915,LEADS_TO,FATAL_915
ACC_915,LEADS_TO,INJ_915
ACC_922,OCCURRED_ON,DT_922
ACC_922,LASTED_FOR,DUR_922
STAFF_922,PERFORMED,ACC_922
ACC_922,HAS_OCCURRENCE,RELEASE_922
ACC_922,HAS_OCCURRENCE,FIRE_922
PLANTEQUIPMENTFACTOR_922,TRIGGERS,ACC_922
ACC_108,OCCURRED_ON,DT_108
ACC_108,LASTED_FOR,DUR_108
STAFF_108,PERFORMED,ACC_108
ACC_108,HAS_OCCURRENCE,RELEASE_108
ACC_108,INVOLVES,SUB_108
SUB_108,HAS_HAZARD,FLAMMABLE_108
ORGANIZATIONFACTOR_108,TRIGGERS,ACC_108
ACC_948,OCCURRED_ON,DT_948
ACC_948,LASTED_FOR,DUR_948
STAFF_948,PERFORMED,ACC_948
ACC_948,HAS_OCCURRENCE,EXPLOSION_948
ACC_948,OCCURRED_AT,TRANSFEREQUIPMENT_948
ACC_948,INVOLVES,SUB_948
SUB_948,HAS_HAZARD,EXPLOSIVEHAZARD_948
PLANTEQUIPMENTFACTOR_948,TRIGGERS,ACC_948
ACC_1139,OCCURRED_ON,DT_1139
ACC_1139,LASTED_FOR,DUR_1139
STAFF_1139,PERFORMED,ACC_1139
ACC_1139,HAS_OCCURRENCE,RELEASE_1139
ACC_1139,INVOLVES,SUB_1139
SUB_1139,HAS_HAZARD,TOXIC_1139
PLANTEQUIPMENTFACTOR_1139,TRIGGERS,ACC_1139
ACC_489,OCCURRED_ON,DT_489
ACC_489,LASTED_FOR,DUR_489
STAFF_489,PERFORMED,ACC_489
ACC_489,INVOLVES,SUB_489
ACC_912,OCCURRED_ON,DT_912
ACC_912,LASTED_FOR,DUR_912
CON_912,PERFORMED,ACC_912
ORGANIZATIONFACTOR_912,TRIGGERS,ACC_912
ACC_912,LEADS_TO,FATAL_912
ACC_716,OCCURRED_ON,DT_716
ACC_716,LASTED_FOR,DUR_716
STAFF_716,PERFORMED,ACC_716
ACC_716,HAS_OCCURRENCE,FIRE_716
ACC_716,OCCURRED_AT,PROCESSEQUIPMENT_716
ACC_716,INVOLVES,SUB_716
SUB_716,HAS_HAZARD,FLAMMABLE_716
ORGANIZATIONFACTOR_716,TRIGGERS,ACC_716
ACC_716,LEADS_TO,INJ_716
ACC_688,OCCURRED_ON,DT_688
ACC_688,LASTED_FOR,DUR_688
STAFF_688,PERFORMED,ACC_688
ACC_688,HAS_OCCURRENCE,RELEASE_688
ACC_688,INVOLVES,SUB_688
SUB_688,HAS_HAZARD,FLAMMABLE_688
PLANTEQUIPMENTFACTOR_688,TRIGGERS,ACC_688
ACC_429,OCCURRED_ON,DT_429
ACC_429,LASTED_FOR,DUR_429
STAFF_429,PERFORMED,ACC_429
ACC_429,HAS_OCCURRENCE,FIRE_429
ACC_429,HAS_OCCURRENCE,EXPLOSION_429
ACC_429,OCCURRED_AT,STORAGEEQUIPMENT_429
ACC_429,OCCURRED_AT,PROCESSEQUIPMENT_429
ACC_429,INVOLVES,SUB_429
SUB_429,HAS_HAZARD,FLAMMABLE_429
HUMANFACTOR_429,TRIGGERS,ACC_429
ORGANIZATIONFACTOR_429,TRIGGERS,ACC_429
ACC_429,LEADS_TO,INJ_429
ACC_547,OCCURRED_ON,DT_547
ACC_547,LASTED_FOR,DUR_547
STAFF_547,PERFORMED,ACC_547
ACC_547,HAS_OCCURRENCE,RELEASE_547
ACC_547,OCCURRED_AT,STORAGEEQUIPMENT_547
ACC_547,INVOLVES,SUB_547
SUB_547,HAS_HAZARD,TOXIC_547
PLANTEQUIPMENTFACTOR_547,TRIGGERS,ACC_547
HUMANFACTOR_547,TRIGGERS,ACC_547
ORGANIZATIONFACTOR_547,TRIGGERS,ACC_547
ACC_600,OCCURRED_ON,DT_600
ACC_600,LASTED_FOR,DUR_600
STAFF_600,PERFORMED,ACC_600
ACC_600,HAS_OCCURRENCE,RELEASE_600
ACC_600,OCCURRED_AT,TRANSFEREQUIPMENT_600
ACC_600,INVOLVES,SUB_600
SUB_600,HAS_HAZARD,TOXIC_600
PLANTEQUIPMENTFACTOR_600,TRIGGERS,ACC_600
ACC_1171,OCCURRED_ON,DT_1171
ACC_1171,LASTED_FOR,DUR_1171
STAFF_1171,PERFORMED,ACC_1171
ACC_1171,HAS_OCCURRENCE,RELEASE_1171
ACC_1171,INVOLVES,SUB_1171
SUB_1171,HAS_HAZARD,FLAMMABLE_1171
PLANTEQUIPMENTFACTOR_1171,TRIGGERS,ACC_1171
ACC_1095,OCCURRED_ON,DT_1095
ACC_1095,LASTED_FOR,DUR_1095
STAFF_1095,PERFORMED,ACC_1095
ACC_1095,OCCURRED_AT,PROCESSEQUIPMENT_1095
PLANTEQUIPMENTFACTOR_1095,TRIGGERS,ACC_1095
ACC_1186,OCCURRED_ON,DT_1186
ACC_1186,LASTED_FOR,DUR_1186
STAFF_1186,PERFORMED,ACC_1186
ACC_1186,HAS_OCCURRENCE,RELEASE_1186
ACC_1186,OCCURRED_AT,STORAGEEQUIPMENT_1186
ACC_1186,INVOLVES,SUB_1186
SUB_1186,HAS_HAZARD,FLAMMABLE_1186
PLANTEQUIPMENTFACTOR_1186,TRIGGERS,ACC_1186
HUMANFACTOR_1186,TRIGGERS,ACC_1186
ORGANIZATIONFACTOR_1186,TRIGGERS,ACC_1186
ACC_1186,LEADS_TO,INJ_1186
ACC_1186,LEADS_TO,ENV_1186
ACC_1268,OCCURRED_ON,DT_1268
ACC_1268,LASTED_FOR,DUR_1268
STAFF_1268,PERFORMED,ACC_1268
ACC_1268,HAS_OCCURRENCE,FIRE_1268
ACC_1268,HAS_OCCURRENCE,EXPLOSION_1268
ACC_1268,INVOLVES,SUB_1268
SUB_1268,HAS_HAZARD,FLAMMABLE_1268
SUB_1268,HAS_HAZARD,OXIDIZING_1268
ACC_1117,OCCURRED_ON,DT_1117
ACC_1117,LASTED_FOR,DUR_1117
STAFF_1117,PERFORMED,ACC_1117
ACC_1117,HAS_OCCURRENCE,RELEASE_1117
ACC_1117,OCCURRED_AT,TRANSFEREQUIPMENT_1117
HUMANFACTOR_1117,TRIGGERS,ACC_1117
ORGANIZATIONFACTOR_1117,TRIGGERS,ACC_1117
ACC_173,OCCURRED_ON,DT_173
ACC_173,LASTED_FOR,DUR_173
STAFF_173,PERFORMED,ACC_173
ACC_173,HAS_OCCURRENCE,RELEASE_173
ACC_173,HAS_OCCURRENCE,FIRE_173
ACC_173,INVOLVES,SUB_173
SUB_173,HAS_HAZARD,FLAMMABLE_173
PLANTEQUIPMENTFACTOR_173,TRIGGERS,ACC_173
ACC_1170,OCCURRED_ON,DT_1170
ACC_1170,LASTED_FOR,DUR_1170
STAFF_1170,PERFORMED,ACC_1170
ACC_1170,HAS_OCCURRENCE,RELEASE_1170
ACC_1170,INVOLVES,SUB_1170
SUB_1170,HAS_HAZARD,FLAMMABLE_1170
PLANTEQUIPMENTFACTOR_1170,TRIGGERS,ACC_1170
ACC_513,OCCURRED_ON,DT_513
ACC_513,LASTED_FOR,DUR_513
STAFF_513,PERFORMED,ACC_513
ACC_513,INVOLVES,SUB_513
SUB_513,HAS_HAZARD,TOXIC_513
SUB_513,HAS_HAZARD,FLAMMABLE_513
PLANTEQUIPMENTFACTOR_513,TRIGGERS,ACC_513
ACC_537,OCCURRED_ON,DT_537
ACC_537,LASTED_FOR,DUR_537
STAFF_537,PERFORMED,ACC_537
ACC_537,HAS_OCCURRENCE,RELEASE_537
ACC_537,OCCURRED_AT,STORAGEEQUIPMENT_537
ACC_537,OCCURRED_AT,PROCESSEQUIPMENT_537
ACC_537,OCCURRED_AT,TRANSFEREQUIPMENT_537
ACC_537,OCCURRED_AT,TRANSPORTEQUIPMENT_537
ACC_537,INVOLVES,SUB_537
ORGANIZATIONFACTOR_537,TRIGGERS,ACC_537
ACC_537,LEADS_TO,FATAL_537
ACC_226,OCCURRED_ON,DT_226
ACC_226,LASTED_FOR,DUR_226
STAFF_226,PERFORMED,ACC_226
ACC_226,OCCURRED_AT,STORAGEEQUIPMENT_226
ACC_226,OCCURRED_AT,PROCESSEQUIPMENT_226
ACC_226,OCCURRED_AT,TRANSFEREQUIPMENT_226
ACC_226,OCCURRED_AT,TRANSPORTEQUIPMENT_226
ACC_226,INVOLVES,SUB_226
SUB_226,HAS_HAZARD,EXPLOSIVEHAZARD_226
PLANTEQUIPMENTFACTOR_226,TRIGGERS,ACC_226
ACC_475,OCCURRED_ON,DT_475
ACC_475,LASTED_FOR,DUR_475
STAFF_475,PERFORMED,ACC_475
ACC_475,HAS_OCCURRENCE,RELEASE_475
ACC_475,OCCURRED_AT,STORAGEEQUIPMENT_475
ACC_475,INVOLVES,SUB_475
SUB_475,HAS_HAZARD,FLAMMABLE_475
PLANTEQUIPMENTFACTOR_475,TRIGGERS,ACC_475
ACC_749,OCCURRED_ON,DT_749
ACC_749,LASTED_FOR,DUR_749
STAFF_749,PERFORMED,ACC_749
ACC_749,HAS_OCCURRENCE,FIRE_749
ACC_749,OCCURRED_AT,PROCESSEQUIPMENT_749
ACC_749,INVOLVES,SUB_749
SUB_749,HAS_HAZARD,TOXIC_749
SUB_749,HAS_HAZARD,FLAMMABLE_749
PLANTEQUIPMENTFACTOR_749,TRIGGERS,ACC_749
ACC_879,OCCURRED_ON,DT_879
ACC_879,LASTED_FOR,DUR_879
CON_879,PERFORMED,ACC_879
ACC_879,HAS_OCCURRENCE,EXPLOSION_879
ACC_879,OCCURRED_AT,STORAGEEQUIPMENT_879
HUMANFACTOR_879,TRIGGERS,ACC_879
ORGANIZATIONFACTOR_879,TRIGGERS,ACC_879
ACC_879,LEADS_TO,FATAL_879
ACC_879,LEADS_TO,INJ_879
ACC_33,OCCURRED_ON,DT_33
ACC_33,LASTED_FOR,DUR_33
STAFF_33,PERFORMED,ACC_33
ACC_33,HAS_OCCURRENCE,RELEASE_33
ACC_33,OCCURRED_AT,PROCESSEQUIPMENT_33
ACC_33,INVOLVES,SUB_33
PLANTEQUIPMENTFACTOR_33,TRIGGERS,ACC_33
HUMANFACTOR_33,TRIGGERS,ACC_33
ORGANIZATIONFACTOR_33,TRIGGERS,ACC_33
ACC_33,LEADS_TO,FATAL_33
ACC_33,LEADS_TO,INJ_33
ACC_909,OCCURRED_ON,DT_909
ACC_909,LASTED_FOR,DUR_909
STAFF_909,PERFORMED,ACC_909
ACC_909,HAS_OCCURRENCE,RELEASE_909
ACC_909,LEADS_TO,ENV_909
ACC_947,OCCURRED_ON,DT_947
ACC_947,LASTED_FOR,DUR_947
STAFF_947,PERFORMED,ACC_947
ACC_947,HAS_OCCURRENCE,RELEASE_947
ACC_947,INVOLVES,SUB_947
SUB_947,HAS_HAZARD,TOXIC_947
SUB_947,HAS_HAZARD,FLAMMABLE_947
ACC_169,OCCURRED_ON,DT_169
ACC_169,LASTED_FOR,DUR_169
STAFF_169,PERFORMED,ACC_169
ACC_169,HAS_OCCURRENCE,RELEASE_169
ACC_169,HAS_OCCURRENCE,FIRE_169
ACC_169,HAS_OCCURRENCE,EXPLOSION_169
ACC_169,INVOLVES,SUB_169
SUB_169,HAS_HAZARD,FLAMMABLE_169
ACC_246,OCCURRED_ON,DT_246
ACC_246,LASTED_FOR,DUR_246
STAFF_246,PERFORMED,ACC_246
ACC_246,HAS_OCCURRENCE,FIRE_246
ACC_246,INVOLVES,SUB_246
SUB_246,HAS_HAZARD,FLAMMABLE_246
ACC_246,LEADS_TO,FATAL_246
ACC_472,OCCURRED_ON,DT_472
ACC_472,LASTED_FOR,DUR_472
STAFF_472,PERFORMED,ACC_472
ACC_347,OCCURRED_ON,DT_347
ACC_347,LASTED_FOR,DUR_347
STAFF_347,PERFORMED,ACC_347
ACC_347,INVOLVES,SUB_347
SUB_347,HAS_HAZARD,FLAMMABLE_347
ACC_347,LEADS_TO,INJ_347
ACC_1121,OCCURRED_ON,DT_1121
ACC_1121,LASTED_FOR,DUR_1121
CON_1121,PERFORMED,ACC_1121
ACC_1121,HAS_OCCURRENCE,RELEASE_1121
ACC_1121,OCCURRED_AT,PROCESSEQUIPMENT_1121
ACC_1121,INVOLVES,SUB_1121
SUB_1121,HAS_HAZARD,FLAMMABLE_1121
PLANTEQUIPMENTFACTOR_1121,TRIGGERS,ACC_1121
ORGANIZATIONFACTOR_1121,TRIGGERS,ACC_1121
ACC_953,OCCURRED_ON,DT_953
ACC_953,LASTED_FOR,DUR_953
STAFF_953,PERFORMED,ACC_953
ACC_953,HAS_OCCURRENCE,RELEASE_953
ACC_953,HAS_OCCURRENCE,FIRE_953
ACC_953,INVOLVES,SUB_953
SUB_953,HAS_HAZARD,TOXIC_953
SUB_953,HAS_HAZARD,FLAMMABLE_953
PLANTEQUIPMENTFACTOR_953,TRIGGERS,ACC_953
HUMANFACTOR_953,TRIGGERS,ACC_953
ACC_87,OCCURRED_ON,DT_87
ACC_87,LASTED_FOR,DUR_87
STAFF_87,PERFORMED,ACC_87
ACC_87,HAS_OCCURRENCE,RELEASE_87
ACC_87,INVOLVES,SUB_87
SUB_87,HAS_HAZARD,FLAMMABLE_87
ACC_87,LEADS_TO,INJ_87
ACC_284,OCCURRED_ON,DT_284
ACC_284,LASTED_FOR,DUR_284
CON_284,PERFORMED,ACC_284
ACC_284,HAS_OCCURRENCE,RELEASE_284
ACC_284,OCCURRED_AT,STORAGEEQUIPMENT_284
ACC_284,OCCURRED_AT,PROCESSEQUIPMENT_284
ACC_284,OCCURRED_AT,TRANSFEREQUIPMENT_284
ACC_284,OCCURRED_AT,TRANSPORTEQUIPMENT_284
ACC_284,INVOLVES,SUB_284
SUB_284,HAS_HAZARD,TOXIC_284
PLANTEQUIPMENTFACTOR_284,TRIGGERS,ACC_284
ORGANIZATIONFACTOR_284,TRIGGERS,ACC_284
ACC_649,OCCURRED_ON,DT_649
ACC_649,LASTED_FOR,DUR_649
STAFF_649,PERFORMED,ACC_649
ACC_649,INVOLVES,SUB_649
SUB_649,HAS_HAZARD,FLAMMABLE_649
ACC_842,OCCURRED_ON,DT_842
ACC_842,LASTED_FOR,DUR_842
STAFF_842,PERFORMED,ACC_842
ACC_842,HAS_OCCURRENCE,EXPLOSION_842
ACC_842,OCCURRED_AT,PROCESSEQUIPMENT_842
ACC_842,INVOLVES,SUB_842
SUB_842,HAS_HAZARD,TOXIC_842
SUB_842,HAS_HAZARD,FLAMMABLE_842
PLANTEQUIPMENTFACTOR_842,TRIGGERS,ACC_842
ORGANIZATIONFACTOR_842,TRIGGERS,ACC_842
ACC_842,LEADS_TO,INJ_842
ACC_297,OCCURRED_ON,DT_297
ACC_297,LASTED_FOR,DUR_297
STAFF_297,PERFORMED,ACC_297
ACC_297,HAS_OCCURRENCE,RELEASE_297
ACC_297,INVOLVES,SUB_297
SUB_297,HAS_HAZARD,TOXIC_297
PLANTEQUIPMENTFACTOR_297,TRIGGERS,ACC_297
ACC_1006,OCCURRED_ON,DT_1006
ACC_1006,LASTED_FOR,DUR_1006
STAFF_1006,PERFORMED,ACC_1006
ACC_1006,HAS_OCCURRENCE,RELEASE_1006
ACC_1006,INVOLVES,SUB_1006
HUMANFACTOR_1006,TRIGGERS,ACC_1006
ORGANIZATIONFACTOR_1006,TRIGGERS,ACC_1006
ACC_1006,LEADS_TO,ENV_1006
ACC_1247,OCCURRED_ON,DT_1247
ACC_1247,LASTED_FOR,DUR_1247
CON_1247,PERFORMED,ACC_1247
ACC_1247,HAS_OCCURRENCE,RELEASE_1247
ACC_1247,OCCURRED_AT,STORAGEEQUIPMENT_1247
ACC_1247,INVOLVES,SUB_1247
SUB_1247,HAS_HAZARD,TOXIC_1247
PLANTEQUIPMENTFACTOR_1247,TRIGGERS,ACC_1247
ORGANIZATIONFACTOR_1247,TRIGGERS,ACC_1247
ACC_1173,OCCURRED_ON,DT_1173
ACC_1173,LASTED_FOR,DUR_1173
CON_1173,PERFORMED,ACC_1173
ACC_1173,HAS_OCCURRENCE,EXPLOSION_1173
ACC_1173,OCCURRED_AT,STORAGEEQUIPMENT_1173
PLANTEQUIPMENTFACTOR_1173,TRIGGERS,ACC_1173
HUMANFACTOR_1173,TRIGGERS,ACC_1173
ORGANIZATIONFACTOR_1173,TRIGGERS,ACC_1173
ACC_1173,LEADS_TO,FATAL_1173
ACC_1173,LEADS_TO,INJ_1173
ACC_1212,OCCURRED_ON,DT_1212
ACC_1212,LASTED_FOR,DUR_1212
STAFF_1212,PERFORMED,ACC_1212
ACC_1212,HAS_OCCURRENCE,RELEASE_1212
ACC_1212,INVOLVES,SUB_1212
ACC_750,OCCURRED_ON,DT_750
ACC_750,LASTED_FOR,DUR_750
STAFF_750,PERFORMED,ACC_750
ACC_750,HAS_OCCURRENCE,FIRE_750
ACC_750,OCCURRED_AT,PROCESSEQUIPMENT_750
ACC_750,INVOLVES,SUB_750
SUB_750,HAS_HAZARD,FLAMMABLE_750
PLANTEQUIPMENTFACTOR_750,TRIGGERS,ACC_750
ACC_1283,OCCURRED_ON,DT_1283
ACC_1283,LASTED_FOR,DUR_1283
STAFF_1283,PERFORMED,ACC_1283
PLANTEQUIPMENTFACTOR_1283,TRIGGERS,ACC_1283
ACC_670,OCCURRED_ON,DT_670
ACC_670,LASTED_FOR,DUR_670
STAFF_670,PERFORMED,ACC_670
ACC_670,INVOLVES,SUB_670
HUMANFACTOR_670,TRIGGERS,ACC_670
ACC_484,OCCURRED_ON,DT_484
ACC_484,LASTED_FOR,DUR_484
STAFF_484,PERFORMED,ACC_484
ACC_484,INVOLVES,SUB_484
SUB_484,HAS_HAZARD,TOXIC_484
SUB_484,HAS_HAZARD,OXIDIZING_484
ACC_1159,OCCURRED_ON,DT_1159
ACC_1159,LASTED_FOR,DUR_1159
STAFF_1159,PERFORMED,ACC_1159
ACC_1159,OCCURRED_AT,STORAGEEQUIPMENT_1159
HUMANFACTOR_1159,TRIGGERS,ACC_1159
ORGANIZATIONFACTOR_1159,TRIGGERS,ACC_1159
ACC_1159,LEADS_TO,FATAL_1159
ACC_874,OCCURRED_ON,DT_874
ACC_874,LASTED_FOR,DUR_874
STAFF_874,PERFORMED,ACC_874
ACC_874,HAS_OCCURRENCE,FIRE_874
ACC_874,OCCURRED_AT,PROCESSEQUIPMENT_874
PLANTEQUIPMENTFACTOR_874,TRIGGERS,ACC_874
HUMANFACTOR_874,TRIGGERS,ACC_874
ORGANIZATIONFACTOR_874,TRIGGERS,ACC_874
ACC_704,OCCURRED_ON,DT_704
ACC_704,LASTED_FOR,DUR_704
STAFF_704,PERFORMED,ACC_704
ACC_704,HAS_OCCURRENCE,RELEASE_704
ACC_704,INVOLVES,SUB_704
SUB_704,HAS_HAZARD,TOXIC_704
ACC_78,OCCURRED_ON,DT_78
ACC_78,LASTED_FOR,DUR_78
STAFF_78,PERFORMED,ACC_78
ACC_78,HAS_OCCURRENCE,RELEASE_78
ACC_78,INVOLVES,SUB_78
SUB_78,HAS_HAZARD,TOXIC_78
ORGANIZATIONFACTOR_78,TRIGGERS,ACC_78
ACC_790,OCCURRED_ON,DT_790
ACC_790,LASTED_FOR,DUR_790
STAFF_790,PERFORMED,ACC_790
ACC_790,HAS_OCCURRENCE,RELEASE_790
ACC_790,HAS_OCCURRENCE,FIRE_790
ACC_790,OCCURRED_AT,PROCESSEQUIPMENT_790
ACC_790,INVOLVES,SUB_790
SUB_790,HAS_HAZARD,TOXIC_790
